,site,trap,X,Y,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
366,PNJU,CF15,2204311.619,3377834.243,0,0,0,0,0,0,0,NA,NA,NA
367,PNM,CF155R,326392.451,9011193.749,1,1,1,1,NA,NA,NA,NA,NA,NA
368,PNCA,CF16,674714.601,9059216.989,NA,NA,0,1,1,0,0,0,0,0
369,PNJU,CF16,2204801.853,3377522.202,0,1,0,0,0,1,0,NA,NA,NA
370,PNCA,CF17,676681.472,9055510.48,NA,NA,0,0,0,1,0,0,0,0
371,PNJU,CF17,2205279.115,3377196.582,0,0,0,0,0,0,0,NA,NA,NA
372,PNCA,CF18,682878.323,9060966.956,NA,NA,0,0,1,0,0,0,0,0
373,PNJU,CF18,2205779.25,3376899.023,0,0,0,0,0,0,NA,NA,NA,NA
374,PNCA,CF19,682278.637,9048001.322,NA,NA,0,0,0,1,0,0,1,0
375,PNCA,CF20,692310.063,9045276.039,NA,NA,0,0,0,0,0,0,0,0
376,PNM,CFn1,354260.827,9044419.581,0,0,0,0,NA,NA,NA,NA,NA,NA
377,PNM,CFn2,346927.139,9025584.579,0,0,0,0,NA,NA,NA,NA,NA,NA
378,PNM,CL100R,413575.613,9153203.184,0,0,0,0,NA,NA,NA,NA,NA,NA
379,PNM,CL101R,412248.934,9148628.624,0,0,0,0,NA,NA,NA,NA,NA,NA
380,PNM,CL102R,413279.147,9143483.271,0,0,0,0,NA,NA,NA,NA,NA,NA
381,PNM,CL103R,401914.09,9141037.747,0,0,0,0,NA,NA,NA,NA,NA,NA
382,PNM,CL104R,403136.475,9131777.386,0,0,0,0,NA,NA,NA,NA,NA,NA
383,PNM,CL105R,403970.474,9127514.02,0,0,0,0,NA,NA,NA,NA,NA,NA
384,PNM,CL116R,408611.312,9126375.282,0,0,0,0,NA,NA,NA,NA,NA,NA
385,PNM,CL121R,340824.185,9041301.409,0,1,0,0,NA,NA,NA,NA,NA,NA
386,PNM,CL130R,345290.071,9042432.687,0,0,0,0,NA,NA,NA,NA,NA,NA
387,PNM,CL154R,323362.146,9010983.893,0,0,0,0,NA,NA,NA,NA,NA,NA
388,PNM,CL157R,329222.111,9011127.25,0,0,0,0,NA,NA,NA,NA,NA,NA
389,PNM,CL159R,404747.365,9123360.097,0,0,0,NA,NA,NA,NA,NA,NA,NA
390,PNCA,CL21,642062.965,9075206.433,NA,NA,0,0,0,0,0,0,0,0
391,PNCA,CL22,640973.926,9068762.092,NA,NA,0,0,0,0,0,0,0,0
392,PNCA,CL23,641880.464,9061439.678,NA,NA,0,1,0,0,0,0,0,0
393,PNCA,CL24,669041.759,9059144.757,NA,NA,0,0,0,0,0,0,0,0
394,PNCA,CL25,656310.339,9062507.251,NA,NA,0,0,0,0,0,0,0,0
395,PNCA,CL26,648291.805,9064728.261,NA,NA,0,0,0,0,0,0,0,0
396,PNCA,CL27,645660.219,9066018.285,NA,NA,0,0,0,0,0,0,0,0
397,PNCA,CL28,656828.316,9064207.091,NA,NA,0,0,0,0,0,0,0,0
398,PNCA,CL29,656291.122,9058372.75,NA,NA,0,0,0,0,0,0,0,0
399,PNCA,CL30,660341.979,9062430.506,NA,NA,0,0,0,0,0,0,0,0
400,PNCA,CL31,665600.463,9057902.93,NA,NA,0,0,0,0,0,0,0,0
401,PNCA,CL32,664080.815,9053336.492,NA,NA,0,0,0,0,0,0,0,0
402,PNCA,CL33,672041.314,9056046.575,NA,NA,0,0,0,0,0,0,0,0
403,PNCA,CL34,676155.752,9061625.515,NA,NA,0,0,0,0,0,0,0,0
404,PNCA,CL35,682151.008,9065200.315,NA,NA,0,0,0,0,0,0,0,0
405,PNCA,CL36,680187.765,9057388.99,NA,NA,0,0,0,0,0,0,0,0
406,PNCA,CL37,675683.488,9048330.402,NA,NA,0,0,0,0,0,0,0,0
407,PNCA,CL38,686215.204,9045515.206,NA,NA,0,0,0,0,0,0,0,0
408,PNCA,CL39,690519.267,9043577.442,NA,NA,0,0,0,0,0,0,0,0
409,PNCA,CL40,695114.139,9046373.057,NA,NA,0,1,0,0,0,0,0,0
410,PNM,CS153R,323681.348,9007868.228,0,1,1,1,NA,NA,NA,NA,NA,NA
411,PNM,CS156R,326747.943,9007611.861,0,0,1,1,NA,NA,NA,NA,NA,NA
412,PNM,CSn1,352181.783,9042917.186,0,0,1,0,NA,NA,NA,NA,NA,NA
413,PDBFF,CT-MAS-1-01,854577.274,9731668.243,1,1,1,NA,NA,NA,NA,NA,NA,NA
414,PDBFF,CT-MAS-1-02,855731.64,9735799.265,0,0,0,NA,NA,NA,NA,NA,NA,NA
415,PDBFF,CT-MAS-1-03,858443.714,9735097.683,0,0,0,NA,NA,NA,NA,NA,NA,NA
416,PDBFF,CT-MAS-1-04,857294.697,9730925.615,0,0,0,NA,NA,NA,NA,NA,NA,NA
417,PDBFF,CT-MAS-1-05,858655.935,9730674.382,0,0,0,NA,NA,NA,NA,NA,NA,NA
418,PDBFF,CT-MAS-1-06,859095.689,9732035.05,0,0,0,NA,NA,NA,NA,NA,NA,NA
419,PDBFF,CT-MAS-1-07,856377.002,9732740.057,0,0,0,NA,NA,NA,NA,NA,NA,NA
420,PDBFF,CT-MAS-1-08,857751.317,9732363.726,0,0,0,NA,NA,NA,NA,NA,NA,NA
421,PDBFF,CT-MAS-1-09,855976.224,9731362.714,1,0,0,NA,NA,NA,NA,NA,NA,NA
422,PDBFF,CT-MAS-1-10,856729.899,9734120.843,0,0,1,NA,NA,NA,NA,NA,NA,NA
423,PDBFF,CT-MAS-1-11,858087.419,9733696.959,0,0,0,NA,NA,NA,NA,NA,NA,NA
424,PDBFF,CT-MAS-1-12,859417.21,9733316.296,0,0,0,NA,NA,NA,NA,NA,NA,NA
425,PDBFF,CT-MAS-1-13,857077.104,9735452.937,0,0,0,NA,NA,NA,NA,NA,NA,NA
426,PDBFF,CT-MAS-1-14,854968.065,9733068.845,0,1,0,NA,NA,NA,NA,NA,NA,NA
427,PDBFF,CT-MAS-1-15,855369.931,9734447.289,0,0,0,NA,NA,NA,NA,NA,NA,NA
428,PDBFF,CT-MAS-1-16,843888.238,9731676.436,0,0,0,NA,NA,NA,NA,NA,NA,NA
429,PDBFF,CT-MAS-1-17,844833.565,9732673.85,0,0,0,NA,NA,NA,NA,NA,NA,NA
430,PDBFF,CT-MAS-1-18,841886.374,9731675.461,0,1,0,NA,NA,NA,NA,NA,NA,NA
431,PDBFF,CT-MAS-1-19,842902.893,9732657.213,0,0,0,NA,NA,NA,NA,NA,NA,NA
432,PDBFF,CT-MAS-1-20,843864.923,9733662.343,0,0,0,NA,NA,NA,NA,NA,NA,NA
433,PDBFF,CT-MAS-1-21,844854.739,9734640.854,0,0,0,NA,NA,NA,NA,NA,NA,NA
434,PDBFF,CT-MAS-1-22,840921.041,9732641.773,0,1,0,NA,NA,NA,NA,NA,NA,NA
435,PDBFF,CT-MAS-1-23,841886.406,9733657.961,0,0,0,NA,NA,NA,NA,NA,NA,NA
436,PDBFF,CT-MAS-1-24,842888.406,9734620.944,0,0,0,NA,NA,NA,NA,NA,NA,NA
437,PDBFF,CT-MAS-1-25,844089.088,9735797.129,0,0,1,NA,NA,NA,NA,NA,NA,NA
438,PDBFF,CT-MAS-1-26,844744.707,9736702.244,0,0,0,NA,NA,NA,NA,NA,NA,NA
439,PDBFF,CT-MAS-1-27,840905.505,9734645.323,1,0,0,NA,NA,NA,NA,NA,NA,NA
440,PDBFF,CT-MAS-1-28,841860.815,9735648.266,0,0,0,NA,NA,NA,NA,NA,NA,NA
441,PDBFF,CT-MAS-1-29,842881.776,9736627.827,0,0,0,NA,NA,NA,NA,NA,NA,NA
442,PDBFF,CT-MAS-1-30,840911.056,9736634.434,0,0,0,NA,NA,NA,NA,NA,NA,NA
443,ZF2,CT-MAS-2-01,824035.654,9709242.136,NA,NA,NA,NA,0,0,0,NA,NA,NA
444,ZF2,CT-MAS-2-02,825014.102,9710231.519,NA,NA,NA,NA,0,0,0,NA,NA,NA
445,ZF2,CT-MAS-2-03,819056.031,9710214.298,NA,NA,NA,NA,0,0,0,NA,NA,NA
446,ZF2,CT-MAS-2-04,823040.698,9710241.641,NA,NA,NA,NA,0,0,0,NA,NA,NA
447,ZF2,CT-MAS-2-05,824039.168,9711232.09,NA,NA,NA,NA,0,0,0,NA,NA,NA
448,ZF2,CT-MAS-2-06,825038.729,9712207.051,NA,NA,NA,NA,0,0,0,NA,NA,NA
449,ZF2,CT-MAS-2-07,821062.837,9710236.251,NA,NA,NA,NA,0,0,0,NA,NA,NA
450,ZF2,CT-MAS-2-08,822056.832,9711230.029,NA,NA,NA,NA,0,0,0,NA,NA,NA
451,ZF2,CT-MAS-2-09,823045.241,9712208.334,NA,NA,NA,NA,0,0,1,NA,NA,NA
452,ZF2,CT-MAS-2-10,824019.285,9713226.524,NA,NA,NA,NA,0,1,0,NA,NA,NA
453,ZF2,CT-MAS-2-11,825017.747,9714208.144,NA,NA,NA,NA,0,0,0,NA,NA,NA
454,ZF2,CT-MAS-2-12,820090.045,9711199.129,NA,NA,NA,NA,0,0,0,NA,NA,NA
455,ZF2,CT-MAS-2-13,822046.912,9713212.234,NA,NA,NA,NA,0,0,0,NA,NA,NA
456,ZF2,CT-MAS-2-14,823058.68,9714184.967,NA,NA,NA,NA,0,0,0,NA,NA,NA
457,ZF2,CT-MAS-2-15,822087.166,9715246.341,NA,NA,NA,NA,0,0,0,NA,NA,NA
458,ZF2,CT-MAS-2-16,807109.857,9712337.071,NA,NA,NA,NA,0,0,1,0,NA,NA
459,ZF2,CT-MAS-2-17,812013.503,9707398.303,NA,NA,NA,NA,0,0,0,0,NA,NA
460,ZF2,CT-MAS-2-18,809078.606,9712332.75,NA,NA,NA,NA,0,0,0,0,NA,NA
461,ZF2,CT-MAS-2-19,810035.879,9707403.867,NA,NA,NA,NA,0,0,0,0,NA,NA
462,ZF2,CT-MAS-2-20,811020.806,9708396.53,NA,NA,NA,NA,0,0,0,0,NA,NA
463,ZF2,CT-MAS-2-21,812000.153,9709375.934,NA,NA,NA,NA,0,0,0,1,NA,NA
464,ZF2,CT-MAS-2-22,813011.712,9708345.564,NA,NA,NA,NA,0,1,0,0,NA,NA
465,ZF2,CT-MAS-2-23,808048.254,9707402.785,NA,NA,NA,NA,0,0,0,0,NA,NA
466,ZF2,CT-MAS-2-24,809045.389,9708393.206,NA,NA,NA,NA,0,0,1,0,NA,NA
467,ZF2,CT-MAS-2-25,810029.163,9709374.812,NA,NA,NA,NA,0,0,0,0,NA,NA
